  45.39
 879.00
  14135290
Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1980 01 01 12	30758.40	23.38	56.68	0.00	4.37	0.96	653.32
1980 01 02 12	31104.00	17.32	71.08	0.00	4.52	0.16	618.62
1980 01 03 12	31104.00	11.53	100.81	0.00	3.68	-2.93	493.07
1980 01 04 12	31104.00	19.03	89.18	0.00	2.89	-2.71	500.41
1980 01 05 12	31104.00	20.97	65.95	0.00	2.28	-1.63	544.32
1980 01 06 12	31104.00	0.00	168.96	0.00	0.34	-9.00	309.03
1980 01 07 12	31449.60	0.00	178.96	0.00	0.42	-9.97	285.49
1980 01 08 12	31449.60	52.15	124.11	0.00	-2.25	-9.03	309.03
1980 01 09 12	31449.60	53.40	21.45	0.00	-9.08	-8.74	314.38
1980 01 10 12	31449.60	32.97	102.62	0.00	-2.70	-7.52	344.54
1980 01 11 12	31795.20	33.70	132.73	0.00	-1.79	-8.20	330.99
1980 01 12 12	31795.20	47.88	188.79	0.00	6.92	-5.46	408.77
1980 01 13 12	31795.20	50.93	143.80	0.00	6.19	-0.91	572.83
1980 01 14 12	31795.20	36.62	110.73	0.00	4.68	-0.30	597.41
1980 01 15 12	32140.80	9.00	144.36	0.00	3.27	-3.56	469.03
1980 01 16 12	32140.80	12.92	116.50	0.00	2.77	-2.36	513.06
1980 01 17 12	32140.80	13.53	145.59	0.00	3.65	-3.08	486.80
1980 01 18 12	32486.40	0.00	239.26	0.00	0.06	-9.25	302.02
1980 01 19 12	32486.40	0.00	199.49	0.00	-1.82	-8.64	314.38
1980 01 20 12	32486.40	0.00	212.91	0.00	0.49	-6.92	360.76
1980 01 21 12	32832.00	0.00	117.95	0.00	-0.12	-3.77	457.84
1980 01 22 12	32832.00	0.00	253.34	0.00	4.23	-5.58	400.26
1980 01 23 12	32832.00	0.00	265.85	0.00	5.50	-5.30	417.36
1980 01 24 12	33177.60	0.00	267.77	0.00	7.97	-2.90	488.82
1980 01 25 12	33177.60	0.00	278.35	0.00	7.58	-4.11	453.40
1980 01 26 12	33523.20	7.75	219.00	0.00	1.03	-11.00	266.21
1980 01 27 12	33523.20	0.00	263.47	0.00	-8.45	-17.34	157.96
1980 01 28 12	33523.20	0.00	265.16	0.00	-9.02	-17.82	151.30
1980 01 29 12	33868.80	0.00	308.76	0.00	-9.17	-21.84	108.42
1980 01 30 12	33868.80	0.00	314.62	0.00	-7.53	-20.58	121.03
1980 01 31 12	34214.39	0.00	281.08	0.00	-3.78	-13.27	222.29
1980 02 01 12	34214.39	21.37	181.96	0.00	0.88	-6.36	378.32
1980 02 02 12	34214.39	20.00	138.72	0.00	3.96	-1.14	566.81
1980 02 03 12	34560.00	13.00	127.26	0.00	5.33	0.67	640.00
1980 02 04 12	34560.00	3.11	227.00	0.00	7.95	-1.44	554.74
1980 02 05 12	34905.60	2.08	240.21	0.00	6.73	-1.30	554.38
1980 02 06 12	34905.60	20.67	135.18	0.00	4.82	0.08	615.17
1980 02 07 12	35251.20	15.03	110.59	0.00	2.46	-1.27	557.74
1980 02 08 12	35251.20	0.00	267.64	0.00	5.74	-2.04	531.87
1980 02 09 12	35596.80	0.00	228.21	0.00	3.80	-2.29	520.02
1980 02 10 12	35596.80	0.00	243.26	0.00	3.74	-2.79	499.09
1980 02 11 12	35942.40	0.00	271.62	0.00	2.79	-4.53	437.67
1980 02 12 12	35942.40	0.00	311.41	0.00	2.72	-6.26	384.51
1980 02 13 12	36288.00	0.00	352.98	0.00	6.22	-5.86	393.28
1980 02 14 12	36288.00	7.69	234.45	0.00	1.07	-7.67	343.95
1980 02 15 12	36633.60	6.44	155.67	0.00	-3.89	-8.77	315.43
