  48.47
1556.00
 271832505
Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1980 01 01 12	29376.00	36.19	68.57	0.00	-0.45	-5.72	406.70
1980 01 02 12	29376.00	26.82	54.13	0.00	-1.32	-5.35	417.13
1980 01 03 12	29419.48	33.78	94.02	0.00	-2.80	-10.28	288.26
1980 01 04 12	29694.00	0.00	164.74	0.00	-5.93	-17.91	167.79
1980 01 05 12	29721.60	23.69	63.95	0.00	-9.32	-13.77	222.32
1980 01 06 12	29721.60	0.00	182.44	0.00	-9.24	-24.04	99.87
1980 01 07 12	29721.60	0.00	186.05	0.00	-8.08	-23.34	103.86
1980 01 08 12	29942.89	13.76	79.02	0.00	-14.82	-20.46	130.18
1980 01 09 12	30067.20	21.02	37.67	0.00	-16.71	-18.97	146.08
1980 01 10 12	30067.20	23.68	107.21	0.00	-12.18	-20.18	130.50
1980 01 11 12	30067.20	30.37	149.65	0.00	-3.82	-18.76	144.81
1980 01 12 12	30412.80	55.89	132.66	0.00	-3.88	-14.75	201.81
1980 01 13 12	30412.80	16.38	125.98	0.00	-5.07	-14.90	202.51
1980 01 14 12	30412.80	3.52	119.03	0.00	-3.60	-12.37	244.40
1980 01 15 12	30758.40	12.48	114.16	0.00	0.88	-7.35	354.23
1980 01 16 12	30758.40	16.28	92.70	0.00	0.14	-6.07	393.34
1980 01 17 12	30758.40	18.52	35.13	0.00	-5.72	-7.36	354.71
1980 01 18 12	31104.00	1.15	215.18	0.00	-5.48	-21.15	124.23
1980 01 19 12	31104.00	0.00	204.89	0.00	-9.70	-22.52	109.99
1980 01 20 12	31325.28	0.00	217.96	0.00	-6.94	-21.65	117.91
1980 01 21 12	31449.60	0.00	219.19	0.00	-4.50	-19.15	147.98
1980 01 22 12	31449.60	0.00	189.38	0.00	-5.34	-15.63	190.58
1980 01 23 12	31795.20	0.00	221.80	0.00	-2.14	-16.07	185.54
1980 01 24 12	31795.20	0.00	237.27	0.00	4.64	-13.07	235.06
1980 01 25 12	32113.19	0.00	220.67	0.00	-1.91	-14.73	205.96
1980 01 26 12	32140.79	0.00	200.60	0.00	-8.82	-19.07	146.77
1980 01 27 12	32362.10	0.00	221.44	0.00	-18.16	-30.15	60.40
1980 01 28 12	32486.41	0.00	249.32	0.00	-16.10	-31.60	52.42
