  46.14
 951.00
 349498935
Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1980 01 01 12	30504.95	33.58	53.80	0.00	3.37	-0.10	607.40
1980 01 02 12	30743.19	10.01	70.10	0.00	3.63	-0.96	571.83
1980 01 03 12	30758.40	15.27	105.49	0.00	2.45	-4.76	432.10
1980 01 04 12	30758.40	6.87	87.95	0.00	1.64	-4.06	455.93
1980 01 05 12	30758.40	26.30	80.34	0.00	2.02	-3.06	491.55
1980 01 06 12	30781.71	5.43	129.80	0.00	-1.50	-10.00	285.52
1980 01 07 12	31088.80	0.00	166.37	0.00	-1.82	-9.60	293.64
1980 01 08 12	31104.01	35.43	77.33	0.00	-4.08	-8.32	323.87
1980 01 09 12	31104.01	60.04	59.33	0.00	-5.03	-8.00	332.76
1980 01 10 12	31104.01	31.91	131.23	0.00	-2.54	-9.69	294.14
1980 01 11 12	31434.40	22.24	130.13	0.00	-2.45	-9.33	302.41
1980 01 12 12	31449.60	76.41	189.72	0.00	6.13	-7.14	359.99
1980 01 13 12	31449.60	42.53	170.85	0.00	5.61	-4.38	446.03
1980 01 14 12	31472.91	28.45	66.22	0.00	2.16	-0.88	575.26
1980 01 15 12	31795.20	18.81	127.25	0.00	2.11	-4.07	454.89
1980 01 16 12	31795.20	27.73	116.74	0.00	2.27	-3.23	484.89
1980 01 17 12	31818.50	17.21	135.02	0.00	2.73	-3.77	465.71
1980 01 18 12	32140.80	0.00	251.55	0.00	0.00	-10.42	276.81
1980 01 19 12	32140.80	0.00	261.34	0.00	-0.95	-11.93	247.76
1980 01 20 12	32164.11	0.00	267.94	0.00	3.46	-8.13	329.46
1980 01 21 12	32486.40	0.00	213.81	0.00	3.52	-4.24	447.05
1980 01 22 12	32486.40	0.00	233.14	0.00	5.11	-3.71	461.64
1980 01 23 12	32701.97	0.00	245.70	0.00	5.69	-3.65	464.37
1980 01 24 12	32832.00	0.00	278.32	0.00	6.97	-4.76	435.16
1980 01 25 12	32832.00	0.00	274.43	0.00	5.32	-5.69	401.53
1980 01 26 12	33177.59	5.83	240.13	0.00	-1.29	-12.22	243.31
1980 01 27 12	33177.59	0.00	252.80	0.00	-9.65	-18.24	146.93
1980 01 28 12	33393.16	0.00	298.30	0.00	-8.85	-20.25	125.82
1980 01 29 12	33523.19	0.00	291.83	0.00	-9.60	-20.49	120.50
1980 01 30 12	33546.50	0.00	318.70	0.00	-5.92	-19.01	138.03
