  40.27
 186.00
1695717055
Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1980 01 01 12	32932.29	0.00	98.52	0.00	0.96	-2.22	520.00
1980 01 02 12	33080.23	0.00	54.96	0.00	-0.74	-2.50	520.00
1980 01 03 12	33177.61	0.21	103.20	0.00	0.21	-3.40	479.38
1980 01 04 12	33177.61	0.00	111.24	0.00	-0.31	-4.19	440.85
1980 01 05 12	33177.61	0.00	133.46	0.00	0.39	-4.34	440.00
1980 01 06 12	33177.61	0.17	190.08	0.00	2.98	-4.41	444.71
1980 01 07 12	33209.54	0.67	265.72	0.00	1.34	-12.19	240.00
1980 01 08 12	33353.00	0.00	173.74	0.00	-6.58	-12.52	240.00
1980 01 09 12	33523.17	0.00	221.84	0.00	-6.32	-14.64	200.00
1980 01 10 12	33523.17	0.00	281.61	0.00	10.54	-9.87	280.00
1980 01 11 12	33523.17	0.00	279.95	0.00	12.01	-6.64	366.79
1980 01 12 12	33555.09	0.00	265.75	0.00	-0.93	-12.90	233.91
1980 01 13 12	33771.38	0.00	192.51	0.00	2.64	-4.07	449.25
1980 01 14 12	33868.80	0.00	277.90	0.00	9.21	-5.54	400.17
1980 01 15 12	33868.80	0.00	193.52	0.00	9.28	2.06	708.05
1980 01 16 12	33876.61	8.46	151.60	0.00	13.04	5.22	897.69
1980 01 17 12	34117.06	0.57	200.54	0.00	7.13	-0.43	594.91
1980 01 18 12	34214.40	0.00	134.01	0.00	1.32	-3.02	480.00
1980 01 19 12	34214.40	0.35	136.50	0.00	0.72	-3.75	460.44
1980 01 20 12	34246.32	1.64	195.29	0.00	1.03	-5.43	410.88
1980 01 21 12	34560.00	0.00	209.64	0.00	0.58	-6.44	371.11
1980 01 22 12	34560.00	0.00	178.47	0.00	0.71	-4.94	424.59
1980 01 23 12	34560.00	0.00	234.21	0.00	-3.34	-11.29	258.91
1980 01 24 12	34808.21	0.77	323.30	0.00	5.44	-10.02	280.33
1980 01 25 12	34905.62	0.25	211.07	0.00	4.20	-2.69	500.35
1980 01 26 12	34905.62	0.00	241.76	0.00	-1.61	-9.58	288.63
1980 01 27 12	35153.85	0.24	224.45	0.00	-6.58	-13.30	215.66
1980 01 28 12	35251.19	0.00	210.35	0.00	-7.20	-13.29	216.73
1980 01 29 12	35251.19	0.00	240.20	0.00	-7.46	-14.64	200.00
1980 01 30 12	35499.42	3.32	126.81	0.00	-8.01	-12.34	240.00
1980 01 31 12	35596.76	1.18	332.11	0.00	-8.11	-19.83	120.00
1980 02 01 12	35596.76	0.00	346.39	0.00	-8.00	-21.43	120.00
1980 02 02 12	35942.38	0.00	323.70	0.00	-5.31	-16.50	160.00
1980 02 03 12	35942.38	0.00	314.37	0.00	-4.47	-15.02	200.00
1980 02 04 12	35974.30	0.00	348.66	0.00	-3.27	-16.88	160.00
1980 02 05 12	36288.02	3.52	173.00	0.00	-1.21	-7.90	336.22
1980 02 06 12	36288.02	2.04	169.78	0.00	-2.14	-7.03	360.00
1980 02 07 12	36536.20	0.00	269.23	0.00	-2.21	-9.98	280.00
1980 02 08 12	36633.62	0.08	274.35	0.00	-2.19	-10.04	280.00
1980 02 09 12	36641.43	0.11	333.79	0.00	-2.12	-12.43	240.00
1980 02 10 12	36979.18	0.00	376.95	0.00	-3.51	-16.83	160.00
