  37.04
 462.00
 158698405
Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1980 01 01 12	34214.40	0.00	255.90	0.00	6.92	-2.85	495.69
1980 01 02 12	34214.40	0.00	230.59	0.00	4.66	-3.66	466.50
1980 01 03 12	34214.40	0.00	274.99	0.00	6.32	-4.62	436.33
1980 01 04 12	34214.40	8.77	138.98	0.00	6.01	-0.29	600.00
1980 01 05 12	34340.39	5.85	122.73	0.00	2.32	-3.06	480.00
1980 01 06 12	34560.00	0.86	239.56	0.00	1.51	-6.98	361.74
1980 01 07 12	34560.00	7.42	210.68	0.00	4.32	-6.44	376.28
1980 01 08 12	34560.00	8.11	158.22	0.00	4.66	-2.50	515.45
1980 01 09 12	34560.00	0.00	244.06	0.00	5.97	-2.82	494.48
1980 01 10 12	34560.00	0.00	314.77	0.00	7.69	-6.40	374.18
1980 01 11 12	34567.71	0.00	321.36	0.00	12.76	-3.21	481.57
1980 01 12 12	34905.61	15.02	246.97	0.00	12.03	-4.80	440.00
1980 01 13 12	34905.61	0.00	235.79	0.00	5.43	-2.80	496.18
1980 01 14 12	34905.61	6.61	127.32	0.00	7.63	2.05	711.70
1980 01 15 12	34905.61	2.18	208.33	0.00	10.27	1.86	699.01
1980 01 16 12	34913.32	0.00	272.92	0.00	13.24	1.42	676.80
1980 01 17 12	35251.19	5.40	172.79	0.00	14.50	5.34	907.06
1980 01 18 12	35251.19	18.62	130.27	0.00	13.00	6.65	974.97
1980 01 19 12	35251.19	8.33	228.44	0.00	12.52	-2.51	511.25
1980 01 20 12	35251.19	0.00	298.14	0.00	11.65	-2.24	521.94
1980 01 21 12	35596.80	0.00	305.10	0.00	9.26	-4.94	427.17
1980 01 22 12	35596.80	5.43	168.31	0.00	8.03	-0.07	605.73
1980 01 23 12	35596.80	17.96	179.19	0.00	4.59	-3.97	454.89
1980 01 24 12	35604.51	0.00	285.93	0.00	5.34	-6.00	394.11
1980 01 25 12	35942.39	0.00	281.61	0.00	10.88	-0.36	598.54
1980 01 26 12	35942.39	0.00	299.22	0.00	11.54	-1.01	567.96
1980 01 27 12	35942.39	0.00	250.85	0.00	7.90	-1.05	567.81
1980 01 28 12	36287.99	0.00	249.14	0.00	5.18	-3.49	473.36
1980 01 29 12	36287.99	0.00	226.26	0.00	2.69	-4.78	433.92
1980 01 30 12	36287.99	0.00	217.25	0.00	-1.98	-8.91	309.91
1980 01 31 12	36580.90	10.94	118.94	0.00	-4.52	-8.67	317.11
1980 02 01 12	36633.60	1.06	284.14	0.00	-6.37	-14.97	199.84
1980 02 02 12	36633.60	0.00	393.46	0.00	-3.17	-18.46	158.83
1980 02 03 12	36759.60	0.00	406.69	0.00	-1.50	-19.08	122.97
1980 02 04 12	36979.20	0.00	378.23	0.00	-1.95	-15.76	178.92
1980 02 05 12	36979.20	0.00	412.20	0.00	0.94	-17.50	159.63
1980 02 06 12	37105.19	2.51	298.61	0.00	1.92	-9.45	292.03
