  39.63
 592.00
 517776200
Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1980 01 01 12	33177.59	0.00	247.02	0.00	3.44	-6.31	381.09
1980 01 02 12	33256.99	0.00	185.65	0.00	0.23	-6.22	383.49
1980 01 03 12	33456.12	0.00	92.44	0.00	-2.12	-5.03	427.77
1980 01 04 12	33523.20	0.96	114.03	0.00	-1.77	-5.44	413.92
1980 01 05 12	33523.20	5.34	90.73	0.00	-2.00	-5.88	394.67
1980 01 06 12	33523.20	4.00	176.72	0.00	-1.53	-10.03	285.28
1980 01 07 12	33523.20	0.10	274.12	0.00	3.70	-7.46	347.37
1980 01 08 12	33523.20	0.30	274.40	0.00	1.53	-9.40	298.47
1980 01 09 12	33801.71	1.03	219.93	0.00	-0.37	-7.89	337.31
1980 01 10 12	33868.80	2.59	268.16	0.00	1.89	-13.82	201.63
1980 01 11 12	33868.80	0.00	315.05	0.00	11.67	-5.23	415.51
1980 01 12 12	33868.80	6.18	242.51	0.00	11.18	-7.48	347.59
1980 01 13 12	33868.80	0.00	304.63	0.00	2.45	-10.53	275.97
1980 01 14 12	34147.31	5.52	180.74	0.00	4.75	-3.55	467.52
1980 01 15 12	34214.40	1.58	106.00	0.00	4.07	0.88	640.64
1980 01 16 12	34214.40	0.00	268.89	0.00	7.33	-2.48	520.00
1980 01 17 12	34214.40	0.00	250.06	0.00	9.57	0.75	642.06
1980 01 18 12	34492.92	2.59	164.27	0.00	8.20	1.99	716.14
1980 01 19 12	34560.00	0.00	216.34	0.00	4.48	-2.45	510.77
1980 01 20 12	34560.00	0.00	149.00	0.00	1.26	-3.16	481.12
1980 01 21 12	34564.91	0.00	256.33	0.00	2.12	-6.31	380.57
1980 01 22 12	34905.60	0.00	213.10	0.00	2.47	-4.08	449.50
1980 01 23 12	34905.60	0.37	282.04	0.00	2.13	-7.43	347.79
1980 01 24 12	34905.60	1.87	321.03	0.00	-3.33	-15.24	190.26
1980 01 25 12	35184.12	9.76	218.70	0.00	1.00	-8.67	315.21
1980 01 26 12	35251.20	0.67	317.76	0.00	1.40	-9.78	286.68
1980 01 27 12	35251.20	0.00	324.45	0.00	-0.10	-11.50	254.29
1980 01 28 12	35529.72	0.00	236.91	0.00	-1.00	-7.87	337.17
1980 01 29 12	35596.81	1.77	211.51	0.00	-4.03	-9.87	284.25
1980 01 30 12	35596.81	0.00	338.35	0.00	-5.93	-17.49	157.33
1980 01 31 12	35875.31	2.62	191.91	0.00	-7.14	-13.26	222.65
1980 02 01 12	35942.40	1.01	240.18	0.00	-9.00	-15.44	188.76
1980 02 02 12	35942.40	2.02	294.35	0.00	-8.08	-16.67	160.00
1980 02 03 12	36288.00	0.00	326.02	0.00	-7.15	-17.28	160.00
1980 02 04 12	36288.00	0.00	273.85	0.00	-7.04	-14.75	197.93
1980 02 05 12	36288.00	1.01	315.95	0.00	-3.91	-13.40	214.85
1980 02 06 12	36633.60	0.00	267.30	0.00	-2.34	-9.66	280.00
1980 02 07 12	36633.60	0.00	259.56	0.00	-2.26	-9.13	303.50
1980 02 08 12	36815.87	0.00	294.48	0.00	-1.80	-9.85	285.58
1980 02 09 12	36979.20	0.00	303.33	0.00	-0.71	-8.83	312.81
1980 02 10 12	36979.20	0.69	385.99	0.00	-1.11	-13.39	218.97
1980 02 11 12	37324.79	0.00	328.76	0.00	-2.55	-11.04	266.73
1980 02 12 12	37324.79	1.10	368.88	0.00	-3.05	-13.15	231.01
1980 02 13 12	37404.18	0.00	428.05	0.00	-1.29	-17.22	160.00
1980 02 14 12	37670.40	0.00	414.12	0.00	1.57	-12.38	240.47
1980 02 15 12	37670.40	0.00	277.50	0.00	3.45	-3.33	477.88
1980 02 16 12	38016.00	9.52	277.55	0.00	3.17	-6.94	360.09
1980 02 17 12	38016.00	2.97	271.05	0.00	-5.42	-14.17	200.00
1980 02 18 12	38347.06	0.00	401.28	0.00	-3.89	-15.22	196.61
1980 02 19 12	38361.59	0.00	454.29	0.00	5.62	-12.09	241.18
1980 02 20 12	38361.59	0.00	450.22	0.00	11.44	-6.16	383.18
1980 02 21 12	38707.22	3.15	276.61	0.00	10.52	0.01	607.85
1980 02 22 12	38707.22	12.17	265.13	0.00	12.33	2.40	722.34
1980 02 23 12	39052.81	3.99	267.82	0.00	12.95	2.97	757.89
1980 02 24 12	39052.81	2.86	157.37	0.00	5.21	0.71	637.43
1980 02 25 12	39398.39	0.00	265.80	0.00	3.65	-2.51	508.67
1980 02 26 12	39398.39	2.28	389.78	0.00	0.70	-10.66	273.36
1980 02 27 12	39403.30	0.00	292.65	0.00	-4.13	-10.73	270.25
1980 02 28 12	39744.00	3.66	207.83	0.00	-2.82	-8.95	309.54
1980 02 29 12	39744.00	2.17	389.78	0.00	-5.20	-15.27	193.16
1980 03 01 12	40089.61	0.00	345.67	0.00	-10.57	-18.32	149.45
1980 03 02 12	40089.61	1.96	395.30	0.00	-9.77	-19.33	130.01
1980 03 03 12	40435.21	0.00	466.16	0.00	-5.43	-18.31	155.40
1980 03 04 12	40435.21	0.00	485.69	0.00	3.04	-11.66	249.72
1980 03 05 12	40780.79	10.29	298.62	0.00	7.14	-2.81	498.10
1980 03 06 12	40780.79	8.20	329.22	0.00	5.86	-5.66	405.22
1980 03 07 12	41059.30	0.00	441.97	0.00	9.14	-2.66	503.34
1980 03 08 12	41126.39	10.55	329.90	0.00	16.02	3.61	793.43
1980 03 09 12	41126.39	4.48	366.22	0.00	13.52	-1.96	532.09
1980 03 10 12	41472.00	0.00	465.72	0.00	10.70	-2.70	500.53
1980 03 11 12	41472.00	2.62	448.23	0.00	11.27	-8.42	322.21
1980 03 12 12	41817.60	0.00	404.75	0.00	-0.60	-10.61	273.24
1980 03 13 12	41817.60	6.83	273.39	0.00	0.02	-8.51	318.89
1980 03 14 12	42163.20	13.83	164.35	0.00	-0.47	-5.06	424.55
1980 03 15 12	42163.20	1.77	357.49	0.00	3.21	-4.84	433.35
1980 03 16 12	42508.81	0.00	536.89	0.00	12.36	-5.00	435.13
1980 03 17 12	42508.81	0.00	470.88	0.00	14.81	2.00	706.69
1980 03 18 12	42854.41	17.22	384.29	0.00	12.22	-2.84	497.65
1980 03 19 12	42854.41	0.00	522.09	0.00	9.39	-5.98	399.95
1980 03 20 12	43200.00	0.00	512.77	0.00	13.30	-1.49	550.08
1980 03 21 12	43200.00	2.36	441.94	0.00	13.86	1.06	657.59
1980 03 22 12	43200.00	11.55	358.28	0.00	7.90	-4.23	443.94
1980 03 23 12	43545.60	0.00	498.90	0.00	7.64	-5.45	412.01
1980 03 24 12	43545.60	0.06	416.28	0.00	10.71	0.75	640.94
1980 03 25 12	43891.22	8.12	262.95	0.00	8.35	0.48	629.00
1980 03 26 12	43891.22	0.00	353.33	0.00	4.96	-2.83	497.98
