  36.07
 343.00
 401276555
Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1980 01 01 12	34560.02	0.00	200.20	0.00	8.63	0.63	638.86
1980 01 02 12	34560.02	0.00	278.98	0.00	10.13	-3.53	469.17
1980 01 03 12	34560.02	0.00	285.48	0.00	10.37	-4.00	440.00
1980 01 04 12	34560.02	0.16	237.95	0.00	7.62	-2.44	514.84
1980 01 05 12	34560.02	5.00	113.07	0.00	2.81	-2.71	504.30
1980 01 06 12	34892.54	0.00	259.35	0.00	4.62	-6.49	374.97
1980 01 07 12	34905.59	0.00	249.19	0.00	5.41	-4.94	440.00
1980 01 08 12	34905.59	0.39	194.50	0.00	6.35	-1.03	560.47
1980 01 09 12	34905.59	0.00	209.92	0.00	8.72	0.56	634.90
1980 01 10 12	34905.59	0.00	269.20	0.00	8.57	-3.18	483.03
1980 01 11 12	34905.59	9.56	130.12	0.00	6.16	-0.20	600.50
1980 01 12 12	35118.59	12.68	164.57	0.00	8.67	0.16	620.39
1980 01 13 12	35251.20	0.18	214.22	0.00	6.02	-2.12	519.91
1980 01 14 12	35251.20	34.95	188.48	0.00	8.60	-1.50	560.00
1980 01 15 12	35251.20	0.00	296.06	0.00	15.48	1.18	662.71
1980 01 16 12	35251.20	0.00	299.31	0.00	14.37	0.06	604.67
1980 01 17 12	35583.75	2.91	158.03	0.00	10.98	3.57	800.00
1980 01 18 12	35596.81	21.48	86.75	0.00	9.97	5.99	925.23
1980 01 19 12	35596.81	12.52	242.67	0.00	14.99	-1.50	560.00
1980 01 20 12	35596.81	0.00	323.15	0.00	15.84	-1.11	561.90
1980 01 21 12	35645.07	0.00	318.66	0.00	13.86	-1.62	550.06
1980 01 22 12	35942.38	3.41	176.18	0.00	11.22	2.54	735.14
1980 01 23 12	35942.38	7.37	151.32	0.00	8.42	1.39	679.53
1980 01 24 12	35942.38	0.00	322.68	0.00	8.86	-5.60	402.49
1980 01 25 12	36155.40	0.00	297.62	0.00	12.50	0.28	622.11
1980 01 26 12	36288.00	0.00	277.31	0.00	13.01	2.31	722.69
1980 01 27 12	36288.00	0.00	222.04	0.00	9.53	1.89	709.67
1980 01 28 12	36288.00	0.00	288.65	0.00	9.85	-1.07	560.00
1980 01 29 12	36633.61	0.00	250.21	0.00	9.31	0.60	632.59
1980 01 30 12	36633.61	0.00	272.68	0.00	4.49	-5.00	430.06
1980 01 31 12	36633.61	6.58	121.44	0.00	-0.33	-5.11	425.18
1980 02 01 12	36966.14	0.00	276.14	0.00	-1.58	-10.37	274.45
1980 02 02 12	36979.19	0.00	309.54	0.00	-1.41	-11.63	251.20
1980 02 03 12	36979.19	0.00	343.46	0.00	1.44	-11.01	269.64
