  41.94
 274.00
  11520520
Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1980 01 01 12	32486.40	0.00	110.97	0.00	1.00	-2.60	512.17
1980 01 02 12	32486.40	0.00	83.61	0.00	-0.36	-3.00	480.32
1980 01 03 12	32486.40	1.00	107.40	0.00	-1.92	-5.36	410.80
1980 01 04 12	32486.40	0.00	217.10	0.00	-2.50	-10.47	280.00
1980 01 05 12	32486.40	2.00	177.38	0.00	-2.55	-8.50	320.00
1980 01 06 12	32832.00	0.00	274.86	0.00	-1.25	-14.86	200.00
1980 01 07 12	32832.00	2.00	270.10	0.00	1.58	-10.99	280.00
1980 01 08 12	32832.00	0.00	201.60	0.00	-1.61	-8.50	320.00
1980 01 09 12	32832.00	0.00	188.18	0.00	-4.37	-10.55	280.00
1980 01 10 12	32832.00	0.00	281.37	0.00	0.77	-12.96	240.00
1980 01 11 12	33177.60	8.04	217.35	0.00	8.95	-7.50	360.00
1980 01 12 12	33177.60	9.91	221.20	0.00	6.00	-10.50	280.00
1980 01 13 12	33177.60	0.00	285.14	0.00	-0.50	-12.95	240.00
1980 01 14 12	33177.60	0.00	225.87	0.00	4.17	-3.50	480.00
1980 01 15 12	33300.76	0.00	176.99	0.00	4.54	-1.00	560.00
1980 01 16 12	33523.20	0.00	278.38	0.00	7.50	-4.00	440.00
1980 01 17 12	33523.20	0.00	227.57	0.00	9.27	1.50	679.88
1980 01 18 12	33523.20	7.29	153.10	0.00	6.98	0.45	635.80
1980 01 19 12	33868.80	0.00	73.11	0.00	1.48	-0.50	600.00
1980 01 20 12	33868.80	0.00	116.28	0.00	0.27	-3.02	480.12
1980 01 21 12	33868.80	0.00	155.19	0.00	-0.05	-4.50	440.00
1980 01 22 12	34214.40	0.00	174.73	0.00	1.15	-3.92	446.04
1980 01 23 12	34214.40	1.53	260.58	0.00	0.04	-8.50	320.00
1980 01 24 12	34214.40	2.11	202.57	0.00	-7.02	-12.96	240.00
1980 01 25 12	34560.00	1.89	245.45	0.00	-6.00	-13.33	213.34
1980 01 26 12	34560.00	1.00	198.42	0.00	-3.55	-9.05	315.80
1980 01 27 12	34560.00	0.00	297.64	0.00	-3.00	-13.02	238.24
1980 01 28 12	34905.60	0.00	265.30	0.00	-3.50	-11.46	243.16
1980 01 29 12	34905.60	1.00	235.50	0.00	-5.96	-12.50	240.00
1980 01 30 12	34905.60	2.00	173.08	0.00	-6.55	-11.00	280.00
1980 01 31 12	35251.20	1.00	202.63	0.00	-7.02	-12.30	240.00
1980 02 01 12	35251.20	0.59	223.53	0.00	-8.50	-14.42	200.00
1980 02 02 12	35251.20	1.00	222.18	0.00	-8.00	-13.84	200.12
1980 02 03 12	35596.80	1.00	254.13	0.00	-7.00	-13.84	200.00
1980 02 04 12	35596.80	1.00	283.70	0.00	-5.50	-13.46	203.16
1980 02 05 12	35942.39	0.00	310.10	0.00	-5.00	-14.00	200.00
1980 02 06 12	35942.39	0.00	336.83	0.00	-2.50	-12.99	240.00
1980 02 07 12	36065.55	0.00	345.33	0.00	-1.50	-12.55	240.00
1980 02 08 12	36288.00	0.00	347.35	0.00	-2.50	-13.52	200.12
1980 02 09 12	36288.00	0.00	359.58	0.00	-2.25	-13.96	200.00
1980 02 10 12	36633.60	0.00	379.87	0.00	-2.50	-16.00	160.00
1980 02 11 12	36633.60	0.00	349.68	0.00	-2.42	-12.49	240.00
1980 02 12 12	36979.20	2.00	276.88	0.00	-3.50	-10.05	280.00
1980 02 13 12	36979.20	0.00	381.47	0.00	-1.91	-13.78	200.12
1980 02 14 12	37102.36	0.01	353.50	0.00	-0.55	-10.30	280.00
1980 02 15 12	37324.80	3.28	219.66	0.00	-2.42	-9.27	298.09
1980 02 16 12	37324.80	9.00	175.95	0.00	-3.50	-8.50	320.00
1980 02 17 12	37670.40	2.00	336.77	0.00	-5.50	-13.50	200.12
1980 02 18 12	37670.40	0.00	372.15	0.00	-4.31	-14.00	200.00
1980 02 19 12	38016.00	0.00	402.99	0.00	3.11	-9.00	320.00
1980 02 20 12	38016.00	0.00	340.84	0.00	7.21	-1.50	560.00
1980 02 21 12	38361.60	0.00	261.00	0.00	5.50	-0.46	600.00
1980 02 22 12	38361.60	9.00	213.33	0.00	5.95	-0.55	595.80
1980 02 23 12	38707.20	3.99	201.56	0.00	5.00	-1.00	560.12
1980 02 24 12	38707.20	2.58	135.11	0.00	1.90	-1.33	560.00
1980 02 25 12	39052.81	0.00	277.86	0.00	1.45	-4.50	440.00
1980 02 26 12	39052.81	1.19	435.15	0.00	-2.11	-14.52	200.00
1980 02 27 12	39398.40	0.99	341.87	0.00	-4.50	-12.00	240.00
1980 02 28 12	39398.40	1.98	356.61	0.00	-5.00	-12.92	240.00
1980 02 29 12	39744.00	0.00	450.83	0.00	-8.75	-21.42	120.00
1980 03 01 12	39744.00	0.00	414.93	0.00	-11.50	-21.73	120.00
1980 03 02 12	39867.16	0.00	472.61	0.00	-11.00	-25.51	80.00
1980 03 03 12	40089.60	0.00	486.19	0.00	-4.50	-21.25	120.00
1980 03 04 12	40089.60	0.00	451.10	0.00	1.50	-11.49	240.72
1980 03 05 12	40435.20	4.21	291.81	0.00	4.77	-4.92	440.00
1980 03 06 12	40435.20	3.00	312.18	0.00	2.00	-8.60	320.00
1980 03 07 12	40780.80	7.88	249.99	0.00	2.00	-5.44	404.64
1980 03 08 12	40780.80	15.99	181.53	0.00	3.00	-2.00	520.00
1980 03 09 12	41126.40	0.41	351.37	0.00	2.50	-5.45	403.98
1980 03 10 12	41126.40	0.00	421.10	0.00	6.00	-4.00	440.00
1980 03 11 12	41472.00	7.37	359.21	0.00	4.08	-8.50	320.00
1980 03 12 12	41472.00	0.00	401.20	0.00	-4.00	-12.55	240.00
1980 03 13 12	41817.60	0.00	338.06	0.00	-1.05	-7.82	334.67
1980 03 14 12	41817.60	5.99	182.40	0.00	-0.50	-5.00	440.00
1980 03 15 12	42163.21	0.00	396.85	0.00	0.00	-7.99	320.61
1980 03 16 12	42163.21	0.00	532.43	0.00	9.50	-6.82	360.12
1980 03 17 12	42508.80	7.65	376.97	0.00	13.08	-0.84	572.93
1980 03 18 12	42508.80	6.79	339.97	0.00	7.25	-3.27	480.12
1980 03 19 12	42854.39	0.00	447.92	0.00	6.61	-3.51	475.80
1980 03 20 12	42854.39	0.00	496.84	0.00	13.50	0.50	640.00
1980 03 21 12	43200.00	9.04	352.90	0.00	13.00	1.48	678.48
1980 03 22 12	43545.60	23.12	323.47	0.00	6.50	-3.00	480.12
1980 03 23 12	43545.60	0.00	262.87	0.00	1.00	-4.00	440.00
1980 03 24 12	43891.20	0.00	432.53	0.00	7.50	-1.96	523.28
1980 03 25 12	43891.20	3.99	245.09	0.00	5.00	-1.50	560.00
1980 03 26 12	44236.81	0.00	260.27	0.00	2.51	-2.45	520.00
1980 03 27 12	44236.81	0.00	481.93	0.00	6.50	-4.50	440.00
1980 03 28 12	44582.39	0.00	496.23	0.00	11.50	-0.50	600.00
1980 03 29 12	44582.39	6.00	275.25	0.00	9.50	2.00	720.00
1980 03 30 12	44928.00	2.00	362.44	0.00	8.19	1.00	640.00
1980 03 31 12	44928.00	11.28	260.74	0.00	8.75	2.00	720.00
1980 04 01 12	45273.60	7.21	207.70	0.00	7.00	2.00	720.00
1980 04 02 12	45273.60	1.92	310.40	0.00	7.00	1.50	680.00
1980 04 03 12	45619.20	3.00	393.51	0.00	9.85	-1.92	526.15
1980 04 04 12	45619.20	9.41	378.37	0.00	11.99	1.00	640.00
1980 04 05 12	45964.80	2.94	362.02	0.00	9.50	0.00	600.12
1980 04 06 12	45964.80	0.00	533.91	0.00	12.51	0.08	606.04
1980 04 07 12	46310.39	0.00	539.01	0.00	16.55	3.04	762.87
1980 04 08 12	46310.39	0.00	433.82	0.00	18.14	8.95	1155.80
1980 04 09 12	46532.84	11.23	352.11	0.00	16.75	6.50	960.00
1980 04 10 12	46656.00	3.04	310.28	0.00	10.51	2.50	720.00
1980 04 11 12	46656.00	2.00	267.68	0.00	7.01	2.32	720.00
1980 04 12 12	47001.61	6.00	310.72	0.00	11.15	3.08	766.15
1980 04 13 12	47001.61	8.00	306.37	0.00	8.50	0.50	640.00
1980 04 14 12	47347.20	13.58	311.13	0.00	9.50	0.95	640.00
1980 04 15 12	47347.20	8.12	291.46	0.00	9.39	1.50	680.00
1980 04 16 12	47692.80	3.38	243.72	0.00	2.50	-3.45	480.00
1980 04 17 12	47692.80	0.00	503.44	0.00	4.50	-7.00	360.00
1980 04 18 12	48038.40	0.00	505.46	0.00	11.50	-0.99	560.52
1980 04 19 12	48038.40	0.00	546.29	0.00	18.00	-0.52	598.48
1980 04 20 12	48384.00	0.00	516.05	0.00	18.55	3.71	800.00
1980 04 21 12	48384.00	0.00	541.30	0.00	17.50	-0.10	600.12
1980 04 22 12	48729.60	0.00	540.32	0.00	17.50	-0.42	600.00
1980 04 23 12	48729.60	0.00	516.27	0.00	19.00	3.48	798.48
1980 04 24 12	49075.20	0.00	540.40	0.00	14.89	-2.55	515.80
1980 04 25 12	49075.20	0.00	418.48	0.00	13.00	3.00	760.00
1980 04 26 12	49297.64	0.00	501.12	0.00	13.43	-0.46	600.00
1980 04 27 12	49420.79	0.00	457.65	0.00	13.00	1.50	680.12
1980 04 28 12	49420.79	8.00	148.44	0.00	8.95	4.90	872.39
1980 04 29 12	49766.40	8.00	196.95	0.00	10.50	5.00	880.32
1980 04 30 12	49766.40	6.00	324.84	0.00	11.78	1.51	680.52
1980 05 01 12	50112.00	0.00	453.52	0.00	14.43	3.04	763.53
1980 05 02 12	50112.00	0.00	458.02	0.00	17.50	5.50	920.00
1980 05 03 12	50334.45	0.00	517.40	0.00	21.00	4.99	878.89
1980 05 04 12	50457.61	0.00	542.58	0.00	22.50	3.45	795.80
1980 05 05 12	50457.61	0.00	519.12	0.00	25.00	7.45	1036.21
1980 05 06 12	50803.20	0.00	503.27	0.00	24.00	7.94	1074.93
1980 05 07 12	50803.20	0.00	398.37	0.00	15.00	5.08	886.04
