  38.48
 588.00
 463409699
Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1980 01 01 12	33861.46	0.00	254.10	0.00	7.57	-4.80	434.67
1980 01 02 12	33868.80	0.00	248.31	0.00	6.19	-5.34	419.68
1980 01 03 12	33868.80	0.00	230.39	0.00	5.16	-4.90	428.22
1980 01 04 12	33868.80	0.00	158.80	0.00	3.05	-3.03	496.87
1980 01 05 12	33868.80	15.43	80.89	0.00	-0.94	-4.78	426.07
1980 01 06 12	33868.80	4.87	211.91	0.00	-0.18	-10.67	276.99
1980 01 07 12	33964.80	0.00	276.69	0.00	4.25	-7.29	350.76
1980 01 08 12	34207.07	0.00	238.12	0.00	4.68	-4.19	444.03
1980 01 09 12	34214.40	0.00	189.02	0.00	4.67	-1.87	537.37
1980 01 10 12	34214.40	0.00	282.02	0.00	3.61	-8.11	320.05
1980 01 11 12	34214.40	0.00	253.67	0.00	5.29	-4.33	442.33
1980 01 12 12	34214.40	10.64	186.74	0.00	9.50	-0.44	592.00
1980 01 13 12	34509.51	0.00	197.94	0.00	3.07	-4.19	452.16
1980 01 14 12	34560.00	6.31	103.69	0.00	1.81	-3.05	492.95
1980 01 15 12	34560.00	17.86	136.06	0.00	7.91	1.23	667.70
1980 01 16 12	34560.00	0.00	272.96	0.00	10.87	-1.45	554.82
1980 01 17 12	34655.98	0.00	244.74	0.00	9.52	-0.34	600.00
1980 01 18 12	34905.59	10.26	118.86	0.00	6.88	1.26	674.82
1980 01 19 12	34905.59	21.87	188.59	0.00	8.23	-1.84	537.56
1980 01 20 12	34905.59	0.00	269.36	0.00	8.83	-2.57	508.00
1980 01 21 12	35107.46	0.00	293.89	0.00	8.62	-4.83	430.50
1980 01 22 12	35251.20	0.00	253.91	0.00	7.39	-2.42	509.01
1980 01 23 12	35251.20	4.04	156.13	0.00	6.63	-0.40	593.85
1980 01 24 12	35251.20	0.00	310.12	0.00	3.73	-10.31	272.76
1980 01 25 12	35596.80	1.57	326.10	0.00	4.11	-8.21	334.24
1980 01 26 12	35596.80	0.00	293.73	0.00	7.62	-3.29	483.67
1980 01 27 12	35596.80	0.00	270.09	0.00	5.50	-4.19	448.95
1980 01 28 12	35891.91	0.00	237.64	0.00	4.99	-3.10	493.08
1980 01 29 12	35942.40	0.00	230.27	0.00	5.61	-2.14	531.52
1980 01 30 12	35942.40	0.00	293.81	0.00	1.45	-9.44	299.49
1980 01 31 12	36144.25	5.01	159.03	0.00	-2.43	-8.31	332.85
1980 02 01 12	36287.99	0.00	314.35	0.00	-3.15	-12.87	229.09
1980 02 02 12	36287.99	0.00	309.46	0.00	-3.20	-12.51	229.24
1980 02 03 12	36583.10	0.00	353.24	0.00	-1.36	-13.50	224.73
1980 02 04 12	36633.59	0.00	331.25	0.00	-0.19	-10.84	267.65
1980 02 05 12	36633.59	0.00	349.37	0.00	1.28	-10.45	270.62
1980 02 06 12	36971.87	0.00	303.69	0.00	2.24	-6.73	374.67
1980 02 07 12	36979.20	3.72	231.01	0.00	0.34	-8.89	311.53
1980 02 08 12	36979.20	0.00	359.58	0.00	3.63	-8.43	321.16
1980 02 09 12	37324.80	0.00	301.28	0.00	3.54	-5.08	420.24
1980 02 10 12	37324.80	4.04	227.66	0.00	0.78	-7.72	342.68
1980 02 11 12	37327.86	0.00	399.99	0.00	3.71	-10.80	271.71
1980 02 12 12	37670.40	0.00	358.44	0.00	4.21	-6.89	369.02
1980 02 13 12	37670.40	0.00	403.11	0.00	3.32	-11.20	267.07
1980 02 14 12	38016.00	0.00	418.12	0.00	8.62	-8.36	316.13
1980 02 15 12	38016.00	0.00	385.50	0.00	11.29	-2.25	519.23
1980 02 16 12	38016.00	0.30	260.25	0.00	7.17	-0.04	610.25
1980 02 17 12	38361.60	0.00	398.83	0.00	4.24	-9.42	301.03
1980 02 18 12	38361.60	0.00	420.10	0.00	2.71	-12.71	232.88
1980 02 19 12	38707.19	0.00	427.59	0.00	8.25	-8.37	317.79
1980 02 20 12	38707.19	0.00	433.50	0.00	13.28	-4.49	440.00
1980 02 21 12	38707.19	2.47	358.11	0.00	15.02	-0.02	600.83
1980 02 22 12	39052.81	4.37	246.14	0.00	15.02	3.83	803.08
1980 02 23 12	39052.81	0.62	334.48	0.00	15.61	2.98	758.06
1980 02 24 12	39398.41	1.09	374.74	0.00	15.40	0.58	631.35
1980 02 25 12	39398.41	5.38	268.22	0.00	13.09	-0.13	604.75
1980 02 26 12	39600.26	6.82	171.05	0.00	4.45	-2.34	521.70
1980 02 27 12	39743.99	0.00	335.57	0.00	4.58	-6.73	373.86
1980 02 28 12	39743.99	1.71	262.75	0.00	4.33	-5.06	419.43
1980 02 29 12	40089.62	3.35	290.79	0.00	-1.51	-11.18	266.54
1980 03 01 12	40089.62	0.00	346.77	0.00	-3.28	-13.27	225.01
1980 03 02 12	40435.19	11.72	160.99	0.00	-7.11	-12.43	230.24
1980 03 03 12	40435.19	0.00	426.00	0.00	-0.83	-13.62	220.15
1980 03 04 12	40637.06	0.00	495.52	0.00	7.98	-11.18	266.37
1980 03 05 12	40780.80	2.20	405.27	0.00	11.73	-1.48	546.53
1980 03 06 12	40780.80	0.00	386.74	0.00	12.03	0.66	644.56
1980 03 07 12	41126.40	0.00	438.46	0.00	13.79	-0.44	593.76
1980 03 08 12	41126.40	0.00	380.10	0.00	19.59	7.18	1019.56
1980 03 09 12	41472.00	0.00	399.34	0.00	20.09	5.73	916.80
1980 03 10 12	41472.00	0.00	446.30	0.00	16.53	-2.14	519.72
1980 03 11 12	41817.59	0.00	432.55	0.00	15.41	-1.50	553.37
1980 03 12 12	41817.59	0.00	359.37	0.00	6.04	-5.44	415.04
1980 03 13 12	41817.59	10.93	187.22	0.00	2.49	-4.57	442.05
1980 03 14 12	42163.20	18.72	218.40	0.00	4.25	-4.01	455.96
1980 03 15 12	42163.20	0.00	410.24	0.00	9.54	-3.80	459.10
1980 03 16 12	42508.80	0.00	456.10	0.00	14.65	-2.69	505.07
1980 03 17 12	42508.80	3.00	332.64	0.00	16.47	3.97	808.85
1980 03 18 12	42854.39	4.83	263.92	0.00	15.82	5.02	876.71
1980 03 19 12	42854.39	0.00	452.16	0.00	12.94	-3.29	476.13
1980 03 20 12	43200.00	0.00	393.44	0.00	15.60	2.88	752.60
1980 03 21 12	43200.00	20.63	252.25	0.00	17.61	7.60	1048.02
