  30.89
 404.00
  86209737
Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1980 01 01 12	36269.40	0.00	336.57	0.00	14.00	-3.00	480.00
1980 01 02 12	36288.00	0.00	343.10	0.00	18.50	0.00	600.00
1980 01 03 12	36288.00	0.00	303.00	0.00	17.56	3.49	799.15
1980 01 04 12	36288.00	0.00	345.44	0.00	13.44	-4.30	440.00
1980 01 05 12	36288.00	0.00	340.55	0.00	14.66	-2.50	520.00
1980 01 06 12	36288.00	0.00	309.94	0.00	15.68	1.49	679.36
1980 01 07 12	36288.00	0.00	349.69	0.00	19.35	0.47	636.68
1980 01 08 12	36288.00	0.00	234.13	0.00	9.12	0.00	600.00
1980 01 09 12	36288.00	0.00	277.66	0.00	11.77	0.29	622.95
1980 01 10 12	36615.01	0.91	258.91	0.00	14.00	3.50	800.00
1980 01 11 12	36633.61	0.00	198.56	0.00	16.81	9.00	1160.00
1980 01 12 12	36633.61	0.00	295.78	0.00	16.03	3.32	782.30
1980 01 13 12	36633.61	0.00	336.18	0.00	17.45	1.50	680.00
1980 01 14 12	36633.61	0.00	369.82	0.00	24.74	2.50	720.00
1980 01 15 12	36633.61	0.00	347.70	0.00	25.47	7.00	1000.00
1980 01 16 12	36633.61	0.00	235.10	0.00	22.46	12.77	1461.33
1980 01 17 12	36979.19	0.00	320.17	0.00	20.38	5.93	920.00
1980 01 18 12	36979.19	0.00	349.76	0.00	20.50	3.49	798.89
1980 01 19 12	36979.19	0.00	321.36	0.00	20.95	6.58	966.69
1980 01 20 12	36979.19	2.01	146.65	0.00	16.09	9.83	1226.65
1980 01 21 12	36979.19	6.57	136.41	0.00	10.83	4.38	830.42
1980 01 22 12	37324.81	21.33	87.76	0.00	8.52	4.61	848.58
1980 01 23 12	37324.81	1.82	327.11	0.00	11.50	-1.75	539.94
1980 01 24 12	37324.81	0.00	367.87	0.00	16.50	-0.50	600.00
1980 01 25 12	37324.81	0.00	347.46	0.00	18.16	3.00	760.10
1980 01 26 12	37324.81	0.00	353.59	0.00	17.39	2.00	720.00
1980 01 27 12	37670.39	0.00	361.03	0.00	14.00	-1.44	555.31
1980 01 28 12	37670.39	0.00	110.92	0.00	3.32	-0.14	600.00
1980 01 29 12	37670.39	2.00	117.35	0.00	2.74	-0.95	564.40
1980 01 30 12	37670.39	1.00	183.77	0.00	5.50	-0.53	597.33
1980 01 31 12	38016.00	0.00	328.45	0.00	8.42	-3.64	465.64
1980 02 01 12	38016.00	0.00	254.39	0.00	3.11	-5.06	429.23
1980 02 02 12	38016.00	0.00	274.85	0.00	6.90	-2.02	520.00
1980 02 03 12	38016.00	0.00	387.73	0.00	13.49	-2.06	520.00
1980 02 04 12	38361.61	0.00	412.20	0.00	18.38	-0.52	598.50
1980 02 05 12	38361.61	0.00	375.85	0.00	17.23	2.53	722.79
1980 02 06 12	38361.61	0.00	419.85	0.00	18.16	-1.00	560.00
1980 02 07 12	38361.61	0.00	374.70	0.00	16.44	2.13	720.00
1980 02 08 12	38707.20	14.83	205.23	0.00	13.66	4.84	867.48
1980 02 09 12	38707.20	19.71	242.00	0.00	7.60	-2.86	495.08
1980 02 10 12	38707.20	0.00	279.95	0.00	2.50	-6.00	400.00
1980 02 11 12	39052.80	0.00	367.21	0.00	8.50	-4.00	440.00
