  35.55
 200.00
 691231227
Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1980 01 01 12	34742.79	0.00	311.90	0.00	13.67	-5.59	368.34
1980 01 02 12	34905.61	0.00	281.78	0.00	13.74	-1.00	535.18
1980 01 03 12	34905.61	0.39	214.91	0.00	6.66	-2.70	503.92
1980 01 04 12	34905.61	0.00	199.20	0.00	5.08	-3.38	473.05
1980 01 05 12	34905.61	0.00	223.73	0.00	4.65	-5.07	425.77
1980 01 06 12	34905.61	0.00	255.88	0.00	8.66	-3.19	475.77
1980 01 07 12	34905.61	0.00	327.30	0.00	11.39	-9.81	266.00
1980 01 08 12	34905.61	0.00	275.26	0.00	3.14	-9.73	280.60
1980 01 09 12	35088.46	0.00	294.16	0.00	5.40	-9.19	301.77
1980 01 10 12	35251.20	0.00	293.81	0.00	10.97	-3.84	436.90
1980 01 11 12	35251.20	0.00	318.71	0.00	18.19	-0.59	501.02
1980 01 12 12	35251.20	0.00	209.90	0.00	8.11	-0.60	591.66
1980 01 13 12	35251.20	0.00	310.19	0.00	16.47	-0.29	525.23
1980 01 14 12	35252.30	0.00	328.48	0.00	22.24	1.66	556.23
1980 01 15 12	35596.77	0.00	270.62	0.00	18.32	5.56	820.54
1980 01 16 12	35596.77	0.00	280.86	0.00	13.77	0.86	550.27
1980 01 17 12	35596.77	0.00	307.10	0.00	12.87	-2.16	427.11
1980 01 18 12	35596.77	0.00	282.59	0.00	12.98	0.23	527.06
1980 01 19 12	35659.82	10.03	191.77	0.00	11.51	0.72	635.38
1980 01 20 12	35942.39	9.11	135.56	0.00	4.49	-2.37	513.55
1980 01 21 12	35942.39	8.50	67.32	0.00	0.73	-2.35	515.75
1980 01 22 12	35942.39	0.00	155.49	0.00	3.15	-2.55	515.34
1980 01 23 12	35943.49	0.00	300.23	0.00	8.67	-4.55	439.72
1980 01 24 12	36288.01	0.00	336.58	0.00	15.17	-2.08	492.92
1980 01 25 12	36288.01	0.00	329.58	0.00	15.48	-0.65	547.32
1980 01 26 12	36288.01	0.00	342.27	0.00	8.23	-8.43	317.04
1980 01 27 12	36351.05	0.00	185.56	0.00	-5.60	-12.10	240.29
1980 01 28 12	36633.60	0.00	161.63	0.00	-5.05	-10.60	276.58
1980 01 29 12	36633.60	0.00	126.24	0.00	-6.82	-11.01	269.18
1980 01 30 12	36633.60	0.00	174.82	0.00	-3.32	-9.30	295.73
1980 01 31 12	36979.20	0.00	304.34	0.00	-1.90	-13.50	211.40
1980 02 01 12	36979.20	0.00	329.88	0.00	1.99	-11.29	256.90
1980 02 02 12	36979.20	0.00	370.17	0.00	9.74	-8.39	309.72
1980 02 03 12	37285.21	0.00	369.90	0.00	14.38	-4.19	403.71
1980 02 04 12	37324.81	0.00	348.95	0.00	14.48	-1.47	501.94
1980 02 05 12	37324.81	0.00	310.73	0.00	10.43	-2.12	513.98
1980 02 06 12	37387.83	0.00	362.62	0.00	12.14	-4.29	408.23
1980 02 07 12	37670.41	0.00	314.36	0.00	10.81	-1.50	533.32
1980 02 08 12	37670.41	11.04	244.65	0.00	1.72	-8.72	313.49
1980 02 09 12	37733.43	0.00	289.47	0.00	-2.27	-10.89	274.34
1980 02 10 12	38016.00	0.00	393.56	0.00	3.88	-9.52	280.29
1980 02 11 12	38016.00	0.00	397.54	0.00	6.75	-7.02	359.14
1980 02 12 12	38079.04	0.00	369.29	0.00	4.19	-7.53	352.66
1980 02 13 12	38361.61	0.00	396.10	0.00	8.99	-4.04	433.05
1980 02 14 12	38361.61	0.00	428.57	0.00	15.66	-0.08	517.05
1980 02 15 12	38667.59	0.00	418.93	0.00	10.56	-3.83	418.46
1980 02 16 12	38707.20	0.00	295.31	0.00	-2.19	-10.18	280.00
1980 02 17 12	38707.20	0.00	352.79	0.00	-0.07	-10.01	280.00
1980 02 18 12	39052.79	0.00	379.83	0.00	4.18	-6.90	350.10
1980 02 19 12	39052.79	0.00	466.54	0.00	17.46	-0.62	423.36
1980 02 20 12	39052.79	0.00	425.40	0.00	20.98	4.38	611.77
1980 02 21 12	39398.41	0.00	374.56	0.00	20.57	5.96	735.80
1980 02 22 12	39398.41	0.00	422.28	0.00	20.65	1.75	510.16
1980 02 23 12	39398.41	0.00	405.47	0.00	18.43	1.95	541.01
1980 02 24 12	39744.02	0.00	331.04	0.00	11.96	0.83	588.15
1980 02 25 12	39744.02	0.00	371.04	0.00	10.54	-2.25	435.41
1980 02 26 12	40089.62	0.00	444.29	0.00	15.13	-4.26	315.75
1980 02 27 12	40089.62	0.00	458.36	0.00	21.36	-1.31	352.77
1980 02 28 12	40089.62	0.00	455.60	0.00	25.27	2.28	436.44
1980 02 29 12	40435.19	0.00	477.65	0.00	24.08	-4.13	271.02
1980 03 01 12	40435.19	0.00	349.98	0.00	-2.18	-14.74	200.00
1980 03 02 12	40498.24	0.00	416.89	0.00	0.55	-16.09	160.00
1980 03 03 12	40780.82	0.00	435.54	0.00	10.97	-7.42	265.21
1980 03 04 12	40780.82	0.00	383.13	0.00	15.89	1.36	511.09
1980 03 05 12	41126.38	0.00	452.84	0.00	11.02	-8.45	240.51
1980 03 06 12	41126.38	0.00	435.77	0.00	12.81	-5.03	310.23
1980 03 07 12	41126.38	0.00	485.73	0.00	21.35	-3.11	289.54
1980 03 08 12	41472.04	0.00	482.19	0.00	19.45	-4.06	281.18
1980 03 09 12	41472.04	0.00	458.47	0.00	18.12	-1.75	207.17
1980 03 10 12	41817.60	0.00	469.76	0.00	20.13	-1.16	204.66
1980 03 11 12	41817.60	0.00	440.22	0.00	19.41	1.05	250.77
1980 03 12 12	41817.60	8.71	247.60	0.00	15.36	3.30	529.09
1980 03 13 12	42163.20	0.00	440.77	0.00	16.98	-1.22	268.01
1980 03 14 12	42163.20	0.00	419.86	0.00	18.12	1.40	331.48
1980 03 15 12	42508.78	0.00	430.59	0.00	22.20	4.74	380.52
1980 03 16 12	42508.78	0.00	428.25	0.00	23.60	6.31	409.46
1980 03 17 12	42508.78	0.00	453.34	0.00	16.95	-1.89	244.53
1980 03 18 12	42854.38	0.00	395.74	0.00	14.26	-0.85	317.77
1980 03 19 12	42854.38	0.00	446.62	0.00	19.28	0.90	284.67
1980 03 20 12	43200.02	0.00	418.25	0.00	20.97	4.50	381.63
1980 03 21 12	43200.02	0.00	433.54	0.00	17.47	0.36	293.95
1980 03 22 12	43200.02	0.00	405.40	0.00	19.12	3.65	383.66
1980 03 23 12	43545.59	5.65	274.04	0.00	15.53	2.21	513.93
