  37.76
 932.00
  42457648
Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1980 01 01 12	33868.80	28.41	165.26	0.00	11.13	2.40	722.09
1980 01 02 12	33868.80	0.00	237.74	0.00	11.72	1.56	684.50
1980 01 03 12	34045.97	0.00	247.02	0.00	11.96	1.01	641.20
1980 01 04 12	34214.41	0.00	231.37	0.00	10.96	1.50	680.00
1980 01 05 12	34214.41	0.00	201.66	0.00	10.76	3.18	774.74
1980 01 06 12	34214.41	0.00	183.29	0.00	10.24	3.63	793.71
1980 01 07 12	34214.41	0.00	199.70	0.00	10.56	3.18	774.49
1980 01 08 12	34214.41	0.00	229.59	0.00	10.60	1.57	686.31
1980 01 09 12	34214.41	25.99	127.41	0.00	9.47	3.63	792.50
1980 01 10 12	34560.00	37.80	127.74	0.00	8.38	2.59	736.05
1980 01 11 12	34560.00	52.26	142.95	0.00	9.55	2.91	754.55
1980 01 12 12	34560.00	54.05	132.70	0.00	13.03	6.86	988.95
1980 01 13 12	34560.00	52.52	98.31	0.00	13.06	8.68	1134.17
1980 01 14 12	34560.00	53.60	133.79	0.00	11.79	5.71	913.29
1980 01 15 12	34905.59	26.22	129.69	0.00	8.96	3.25	779.14
1980 01 16 12	34905.59	13.17	115.34	0.00	9.45	4.48	840.70
1980 01 17 12	34905.59	9.36	125.41	0.00	9.11	3.69	793.88
1980 01 18 12	34905.59	21.30	146.71	0.00	6.91	0.51	630.21
1980 01 19 12	35251.20	0.00	259.06	0.00	6.51	-3.15	480.00
1980 01 20 12	35251.20	0.00	279.66	0.00	8.83	-2.49	519.70
1980 01 21 12	35251.20	0.00	290.48	0.00	11.39	-1.10	560.00
1980 01 22 12	35251.20	0.00	304.70	0.00	13.64	-1.00	560.00
1980 01 23 12	35596.80	0.00	298.15	0.00	13.14	-0.02	600.00
1980 01 24 12	35596.80	0.00	294.27	0.00	12.29	0.01	601.48
1980 01 25 12	35596.80	0.00	294.62	0.00	11.97	-0.02	600.00
1980 01 26 12	35596.80	0.00	295.73	0.00	10.99	-0.81	577.50
1980 01 27 12	35942.40	0.00	276.02	0.00	9.53	-0.35	594.01
1980 01 28 12	35942.40	7.03	140.68	0.00	5.97	0.43	629.86
1980 01 29 12	35942.40	10.29	181.65	0.00	5.63	-1.94	533.65
1980 01 30 12	36288.00	0.00	308.68	0.00	8.94	-2.91	494.09
1980 01 31 12	36288.00	0.00	312.60	0.00	10.45	-1.83	537.50
1980 02 01 12	36288.00	0.00	313.91	0.00	12.28	-0.16	600.00
1980 02 02 12	36633.60	0.00	314.10	0.00	13.62	1.23	658.90
1980 02 03 12	36633.60	0.00	295.31	0.00	13.71	3.08	766.18
1980 02 04 12	36633.60	0.00	302.71	0.00	14.65	3.47	797.51
1980 02 05 12	36979.20	0.00	299.67	0.00	15.49	4.51	841.01
1980 02 06 12	36979.20	0.00	320.85	0.00	16.53	3.73	799.70
1980 02 07 12	36979.20	0.00	342.91	0.00	14.64	-0.28	600.00
1980 02 08 12	37324.80	0.00	325.05	0.00	11.11	-1.33	560.00
1980 02 09 12	37324.80	0.00	353.38	0.00	14.34	-1.86	530.86
1980 02 10 12	37324.80	0.00	352.71	0.00	14.35	-1.59	551.98
1980 02 11 12	37670.39	0.00	351.54	0.00	14.26	-1.42	559.22
1980 02 12 12	37670.39	0.00	355.25	0.00	14.22	-1.99	521.01
1980 02 13 12	38016.00	0.00	350.80	0.00	14.00	-1.64	548.84
1980 02 14 12	38016.00	7.10	203.71	0.00	12.04	2.36	720.00
1980 02 15 12	38016.00	42.24	137.96	0.00	9.58	3.62	790.46
1980 02 16 12	38361.60	23.52	113.65	0.00	8.97	4.21	821.56
1980 02 17 12	38361.60	40.00	112.14	0.00	9.57	4.89	873.20
1980 02 18 12	38538.76	34.95	130.07	0.00	12.07	6.65	973.75
1980 02 19 12	38707.20	36.77	138.53	0.00	10.24	4.60	850.13
1980 02 20 12	38707.20	47.12	154.91	0.00	8.05	1.93	711.95
1980 02 21 12	39052.80	30.97	146.17	0.00	8.16	2.60	735.95
1980 02 22 12	39052.80	17.00	178.52	0.00	8.13	1.34	668.42
1980 02 23 12	39229.97	9.50	232.37	0.00	9.23	-0.17	599.48
1980 02 24 12	39398.41	0.00	363.92	0.00	13.82	1.19	660.01
1980 02 25 12	39398.41	0.00	381.77	0.00	15.63	1.56	684.46
1980 02 26 12	39744.00	0.00	379.87	0.00	16.83	2.87	751.45
1980 02 27 12	39744.00	0.00	362.56	0.00	17.52	4.78	862.57
1980 02 28 12	40089.60	15.46	277.19	0.00	16.18	3.29	780.99
1980 02 29 12	40089.60	0.00	369.51	0.00	13.12	0.59	638.95
1980 03 01 12	40089.60	0.00	372.53	0.00	13.68	1.07	645.36
1980 03 02 12	40435.20	1.30	230.72	0.00	11.38	4.23	824.43
1980 03 03 12	40435.20	19.95	228.05	0.00	11.02	2.39	722.92
1980 03 04 12	40780.80	10.93	250.83	0.00	9.98	0.34	628.23
1980 03 05 12	40780.80	13.02	237.55	0.00	11.46	2.59	737.19
1980 03 06 12	41126.41	27.32	187.69	0.00	7.76	1.37	670.62
1980 03 07 12	41126.41	3.68	254.55	0.00	7.58	-1.58	547.96
1980 03 08 12	41126.41	0.00	408.27	0.00	10.43	-2.08	523.95
